linha;status;motivo;researcher_id;universidade;institution_id;identity_territory;workload;city_id
138;atualizado;;e331c855-4912-4523-b1e4-dfbd00388876;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
139;atualizado;;e0311c6c-bce4-448d-bd67-08cb9bb0c205;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
140;atualizado;;80311773-14a4-4508-bd78-0678fc31b86d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
141;atualizado;;421a6415-0f4b-4ae6-b596-09977516e1b3;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
142;atualizado;;d409e9e2-eed3-4817-ad8b-ba6ab1212485;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
143;atualizado;;801ec0f3-c5db-405a-9e03-addfbe65a713;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
144;atualizado;;851054c8-d336-4f73-b660-8f30c128702f;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
145;atualizado;;451e4d08-cebb-4875-adfb-222e5ea3e503;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
146;atualizado;;a56ca22b-d859-48f5-a323-4d85d7a4a603;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
147;atualizado;;147848e6-2f79-446c-a803-dbe01efbc14e;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
148;atualizado;;ee84724c-2425-4ab8-a2ff-8fdb7d4abe8c;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
149;atualizado;;6704a85d-91ba-41f4-bc0e-bc434cfed4c0;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
150;atualizado;;fb227b94-a885-4654-90fc-fdbf47afdbdc;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
151;atualizado;;f779761a-20b7-4710-83c3-f10747e8018c;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
152;atualizado;;0322e49d-b6ff-4c01-9c35-8a5bd87a8640;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
153;atualizado;;d67f9184-feed-4605-92bf-de057b00de19;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
154;atualizado;;22e47d9d-61bc-4304-9571-96d45197b4c4;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
155;atualizado;;474d3f0a-bf6d-4aa3-9d9a-022243b5c491;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
156;atualizado;;7a66badd-1488-4a09-b525-efc0922ed0bc;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
157;atualizado;;4af1d925-5a38-4805-88f5-e7137a76e42d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
158;atualizado;;c1c83cc8-1869-49a3-8629-70d48b1f8538;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
159;atualizado;;1b56e16b-7d0b-4b0c-a816-665eba59c31b;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
160;atualizado;;4c7fc6f6-70e2-441f-9abf-d3939f152863;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
161;atualizado;;884a44ae-6f85-480a-8dad-a54e6e2d49dc;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
162;atualizado;;68d3b475-6ca0-4c9b-b7bb-25af1a925d72;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
163;atualizado;;84819e50-e69b-4f25-8e4a-023f8f7a9b90;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
164;atualizado;;b0eb4571-3c3c-439c-997a-117086603b33;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
165;atualizado;;8a28dc50-472a-4c2d-8db1-04bfd6535df2;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
166;atualizado;;90d8a8c8-5252-45e1-9e8f-999fa421cf8d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
167;atualizado;;1d83d9a5-7343-4110-9d29-c8eed8bbd3ca;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
168;atualizado;;bf9719c4-c094-4624-8a17-44c98f67150e;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
169;atualizado;;582d9f84-b807-4ec7-a0a6-d6a7806c87b6;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
170;atualizado;;69544855-ff43-42e2-a9ef-242b7a7181e3;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
171;atualizado;;8c9a485e-461c-4d8b-9d6e-572dbe5c3fd0;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
172;ignorado;Pesquisador nao encontrado no banco de dados.;;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;;
173;atualizado;;7eb65d66-55e8-437c-a0b6-f8d22429ef77;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
174;atualizado;;daf6c9f6-14b1-4bb1-be8c-f6b1c9956024;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
175;atualizado;;d7013d2a-d01c-4cc4-8db8-bc36e2341d7f;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
176;atualizado;;d67e6a22-50a4-4015-8efe-16d633a47650;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
177;atualizado;;05b65ca1-995b-4386-9973-c8aef5beea90;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
178;atualizado;;a085def9-8522-4efc-a7d5-0af41a547f7f;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
179;atualizado;;6eda0173-95aa-4d40-87bf-e76c9e263999;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
180;atualizado;;b73db8d7-80e1-4f68-a64f-33a85cd81876;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
181;atualizado;;54eb49fd-30c3-4693-96e0-ca43b6538906;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
182;atualizado;;f8ab49c7-d8dc-455e-97e1-b3d9fdfc273b;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
183;atualizado;;86858bb9-0ec6-481b-9c94-c734676a6fd3;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
184;atualizado;;3f0648bf-8fe6-4c9e-82ad-3ddae5fd1ac7;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
185;atualizado;;3f3d4904-a555-4a6e-befd-de19aa4b6e6d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
186;atualizado;;cab02c71-d54b-42da-b7f4-7aebc6cfca9e;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
187;atualizado;;022c20c3-c0d9-469c-ade0-0715f70313db;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
188;atualizado;;74a0bc63-7025-46aa-8848-5a65a47712e5;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
189;atualizado;;f816c52b-e43f-4064-87f2-d4f42d7e6d34;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
190;atualizado;;15f403c0-c24a-449e-a86f-d17035ce38ea;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
191;atualizado;;b77dc3c9-c24b-4ba3-83e3-e3bb9fcd16dc;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
192;atualizado;;fb403ad9-ba55-4c2b-9927-4e9d911689f8;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
193;atualizado;;5df2c24c-c838-4377-afe5-1549c069b007;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
194;atualizado;;d52770e9-e183-4feb-8449-4aacee567563;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
195;atualizado;;0a49e1f8-59b2-427e-83bb-1f78627dfcd6;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
196;atualizado;;67e8c6d6-5e14-4d31-a4ce-2e3248b1dfa2;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
197;atualizado;;5101aa39-3e7d-4651-bf08-313c943f308c;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
198;atualizado;;aacd5a59-3a22-47d0-859d-7d346dec503d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
199;atualizado;;e5fd7a97-4110-487b-b95d-5757829e73b8;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
200;atualizado;;35c27435-c424-43eb-9dd0-90edcd553a0a;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
201;atualizado;;7db16b59-0db0-4693-833b-5451a7c2df42;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
202;atualizado;;18bd2a46-52d6-40c7-98cd-3e34c1b0344d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
203;atualizado;;3916d437-ee1c-4fa0-b88c-4994d98fb838;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
204;atualizado;;f00eca88-8065-48fa-893e-f46623898638;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
205;atualizado;;a4774d25-cc34-4b97-9ba8-0ed5810ec7d8;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
206;atualizado;;60df4b63-6b1f-4d30-bc1b-ae95808a6ff7;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
207;atualizado;;22a36b61-4af2-4a9f-bd64-6dbc5423b6ac;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
208;atualizado;;a0916bb2-a20b-44c2-ae04-0df0b28b8921;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
209;atualizado;;3c928954-3ae9-4932-8771-46af731c2b24;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
210;atualizado;;385d1df7-a74c-4c70-82b4-8fc5fa3650b4;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
211;atualizado;;cb6424b2-95f6-4667-941d-9f16d4263ee1;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
212;atualizado;;7f5db458-5989-496c-b963-3d35e2d692b1;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
213;atualizado;;c5657ad9-d209-4443-9ee1-f580495a83f7;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
214;atualizado;;85f689c7-4e47-48ba-a6e3-e6def029314c;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
215;atualizado;;6e648a7c-1040-4f69-a569-17ff0b519786;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
216;atualizado;;1332167d-569b-4071-a8a0-de5d409a6399;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
217;atualizado;;4eaade20-a87d-4886-ac7d-1e8f6c400800;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
218;atualizado;;75cfca40-88f3-41a3-8370-d258e2ca0e2c;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
219;atualizado;;33a211e6-9672-4774-83e2-457c159aac78;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
220;atualizado;;ccc8ef2f-a0b4-4ed5-91dc-0c5a6abacb1a;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
221;atualizado;;0f198b95-15c5-4988-bc51-d284fff93afa;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
222;atualizado;;5bb72a67-f8b2-4a3f-8e5a-b97317a8f61d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
223;atualizado;;2a2218f0-1a37-4a42-8cad-a3ab9e813393;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
224;atualizado;;d4fe9c6c-8c2d-40f9-8571-70758e5057d5;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
225;atualizado;;cb583117-bbcb-4fc4-a2bb-5451940d6da0;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
226;atualizado;;1245b374-923b-41b1-b2de-030c5d868d4f;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
227;ignorado;Pesquisador nao encontrado no banco de dados.;;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;;
228;atualizado;;0a4d295b-12a5-44e3-989e-0392840372a5;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
229;atualizado;;87abba94-53b4-4ab7-a28c-5cdeae711449;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
230;atualizado;;f2a123ad-c32e-4d4a-bca7-006c8174bc23;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
231;atualizado;;57580c91-b811-49d7-a7eb-4312396302aa;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
232;atualizado;;3cdf4071-ad07-40a6-8862-859bc0f994a3;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
233;atualizado;;d87adc25-653c-4a5d-8811-4d6c32874918;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
234;atualizado;;e399c672-3438-4e84-908d-fc785c4e1e17;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
235;atualizado;;e098c75e-bff8-4f2c-bc34-7cd433398071;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
236;atualizado;;6a05e68c-86d4-43ad-a4f9-c5ec564ab9f3;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
237;atualizado;;79eabb16-f37a-4242-9242-b8e1f679c7ff;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
238;ignorado;Pesquisador nao encontrado no banco de dados.;;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;;
239;atualizado;;ce77fdd4-1312-4d86-8e5c-172ba16f95aa;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
240;atualizado;;3afa28e3-16c7-4772-8424-59b4151b4850;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
241;atualizado;;207bc0fd-f626-4ece-bf77-798c1cecb977;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
242;atualizado;;bdb6fe5c-1d25-467c-bdad-d189372bfe86;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
243;atualizado;;0a88e6b7-e69c-497b-97aa-11aa7d74c04e;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
244;atualizado;;711186fb-1c69-4df6-b40e-04ba60d236e5;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
245;atualizado;;89adc814-254f-4c07-afa4-e0577e7f9738;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
246;atualizado;;edbd9aff-dc8b-4e07-b6fd-cb966fdee4db;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
247;atualizado;;29212f4f-c94b-46bf-9328-0088c703e9d5;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
248;ignorado;Pesquisador vinculado a outra universidade.;;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;;
249;atualizado;;d9feb509-9838-4e31-bbaa-8f0afd110365;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
250;atualizado;;0f11c538-4c90-4f05-8e29-6638f7c80d37;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
251;atualizado;;693d45b0-6f55-4a17-8919-1db739106ba2;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
252;atualizado;;da05e548-5af3-4994-9f10-c7580f4600dc;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
253;atualizado;;b2d82d35-9e64-4b34-9cc8-3cfe585fcc9d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
254;atualizado;;132822cd-56da-4dde-8d41-840a05a0151e;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
255;atualizado;;a90b8321-df1e-405d-82f7-2785043b39d5;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
256;atualizado;;1c70a45c-bcf1-4fba-8ff6-c9be7f52ac63;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
257;atualizado;;5151c3c4-758c-4e77-8ca0-ddbd8ab8b59d;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
258;atualizado;;3e83827d-4a00-4240-8d63-89365f15c415;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
259;atualizado;;5a0145e1-8749-40b8-9de9-27203457e053;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
260;atualizado;;30183e01-4847-47c2-b34f-00200c17a3c3;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
261;atualizado;;b9ec85df-812a-47a6-b4dc-ee228346a9f2;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
262;atualizado;;aafb5722-0355-44c6-b973-7e05f54b7f4f;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
263;atualizado;;51635398-6df4-48e0-b4d4-788eca198218;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
264;atualizado;;c3c06814-5811-4155-99a6-397585ff3251;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
265;atualizado;;feb3a06f-c659-402f-b709-9eec73ddee52;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
266;atualizado;;eebcac7b-ccac-4540-aafd-3718122e2abf;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;BACIA DO RIO GRANDE;40.0;217e7292-81be-438a-9a3d-3434d963d80d
267;atualizado;;b655e4f7-80e3-4b9f-9574-2c5129ef7e83;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;40.0;
268;atualizado;;e2624f12-6a47-4ece-be7e-a213b0136e0f;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;40.0;
269;atualizado;;9a64081b-07f8-4d4c-afd6-f19d0931c914;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;40.0;
270;atualizado;;76cc9a18-c48a-4bca-8fad-fbfc955440fc;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;40.0;
271;atualizado;;54cd956a-a206-4190-afc3-c3f44d2267e7;UFOB;ecafd569-d31f-429b-ba33-26780f46b990;;40.0;
